graph_id,node_id,label,feat,X,Y,Z
190,0,0,2,27,23,0
190,1,0,1,31,21,0
190,2,0,1,30,45,0
190,3,0,1,40,45,0
190,4,0,1,50,45,0
190,5,0,1,55,42,0
190,6,1,3,50,42,0
190,7,1,3,30,34.41,0
190,8,1,4,40,35.94,0
190,9,1,3,34.98,28.24,0
190,10,1,3,29.34,28.05,0
190,11,1,3,37.46,32.97,0
191,0,0,3,27,23,0
191,1,0,1,31,21,0
191,2,0,1,30,45,0
191,3,0,1,40,45,0
191,4,0,1,50,45,0
191,5,0,1,55,42,0
191,6,1,3,30,33.18,0
191,7,1,3,35.12,28.48,0
191,8,1,3,30.18,28.37,0
191,9,1,3,50,42,0
191,10,1,3,37.38,32.76,0
191,11,1,3,40,35.94,0
192,0,0,3,27,23,0
192,1,0,1,31,21,0
192,2,0,1,30,45,0
192,3,0,1,40,45,0
192,4,0,1,50,45,0
192,5,0,1,55,42,0
192,6,1,3,30,33.65,0
192,7,1,3,50,42,0
192,8,1,3,40,35.94,0
192,9,1,3,32.01,22.83,0
192,10,1,3,32.34,25.53,0
192,11,1,3,36.2,31.33,0
193,0,0,3,27,23,0
193,1,0,1,31,21,0
193,2,0,1,30,45,0
193,3,0,1,40,45,0
193,4,0,1,50,45,0
193,5,0,1,55,42,0
193,6,1,3,30,33.34,0
193,7,1,3,33.09,24.79,0
193,8,1,3,29.75,25.98,0
193,9,1,3,50,42,0
193,10,1,3,40,35.94,0
193,11,1,3,32.97,27.41,0
194,0,0,2,27,23,0
194,1,0,1,31,21,0
194,2,0,1,30,45,0
194,3,0,1,40,45,0
194,4,0,1,50,45,0
194,5,0,1,55,42,0
194,6,1,3,30,33.42,0
194,7,1,4,30.29,28.63,0
194,8,1,3,32.93,24.5,0
194,9,1,3,50,42,0
194,10,1,3,40,35.94,0
194,11,1,3,34.15,28.85,0
195,0,0,2,27,23,0
195,1,0,1,31,21,0
195,2,0,1,30,45,0
195,3,0,1,40,45,0
195,4,0,1,50,45,0
195,5,0,1,55,42,0
195,6,1,3,30,33.92,0
195,7,1,4,29.55,28.18,0
195,8,1,3,32.64,23.98,0
195,9,1,3,35.46,30.43,0
195,10,1,3,40,35.94,0
195,11,1,3,50,42,0
196,0,0,3,27,23,0
196,1,0,1,31,21,0
196,2,0,1,30,45,0
196,3,0,1,40,45,0
196,4,0,1,50,45,0
196,5,0,1,55,42,0
196,6,1,3,30,33.74,0
196,7,1,3,32.18,23.15,0
196,8,1,3,29.89,26.78,0
196,9,1,3,50,42,0
196,10,1,3,33.84,28.48,0
196,11,1,3,40,35.94,0
197,0,0,3,27,23,0
197,1,0,1,31,21,0
197,2,0,1,30,45,0
197,3,0,1,40,45,0
197,4,0,1,50,45,0
197,5,0,1,55,42,0
197,6,1,3,30,33.92,0
197,7,1,3,50,42,0
197,8,1,3,34.6,27.54,0
197,9,1,3,29.19,26.85,0
197,10,1,3,35.79,30.84,0
197,11,1,3,40,35.94,0
198,0,0,1,27,23,0
198,1,0,1,31,21,0
198,2,0,1,30,45,0
198,3,0,2,40,45,0
198,4,0,1,50,45,0
198,5,0,1,55,42,0
198,6,1,3,50,42,0
198,7,1,3,30,38.41,0
198,8,1,4,29.47,27.49,0
198,9,1,3,32.69,24.07,0
198,10,1,3,40.46,36.22,0
198,11,1,3,33.13,27.21,0
199,0,0,1,27,23,0
199,1,0,1,31,21,0
199,2,0,1,30,45,0
199,3,0,2,40,45,0
199,4,0,1,50,45,0
199,5,0,1,55,42,0
199,6,1,3,30,38.69,0
199,7,1,4,32.29,32.62,0
199,8,1,3,32.98,24.59,0
199,9,1,3,50,42,0
199,10,1,4,35.4,32.19,0
199,11,1,3,42.26,37.31,0
199,12,1,3,37.42,34.9,0
200,0,0,2,27,23,0
200,1,0,1,31,21,0
200,2,0,1,30,45,0
200,3,0,1,40,45,0
200,4,0,1,50,45,0
200,5,0,1,55,42,0
200,6,1,3,30,33.15,0
200,7,1,3,50,42,0
200,8,1,4,40,35.94,0
200,9,1,3,29.95,28.42,0
200,10,1,3,35.17,28.59,0
200,11,1,3,37.31,32.88,0
201,0,0,1,27,23,0
201,1,0,1,31,21,0
201,2,0,1,30,45,0
201,3,0,1,40,45,0
201,4,0,1,50,45,0
201,5,0,1,55,42,0
201,6,1,2,30,38.78,0
201,7,1,3,30,28.45,0
201,8,1,3,50,42,0
201,9,1,4,40,35.94,0
201,10,1,3,35.2,28.64,0
201,11,1,3,37.51,33.01,0
202,0,0,2,27,23,0
202,1,0,1,31,21,0
202,2,0,1,30,45,0
202,3,0,1,40,45,0
202,4,0,1,50,45,0
202,5,0,1,55,42,0
202,6,1,3,30,33.55,0
202,7,1,4,29.4,28.09,0
202,8,1,3,33.46,25.47,0
202,9,1,3,50,42,0
202,10,1,3,34.96,29.83,0
202,11,1,3,40,35.94,0
203,0,0,2,27,23,0
203,1,0,1,31,21,0
203,2,0,1,30,45,0
203,3,0,1,40,45,0
203,4,0,1,50,45,0
203,5,0,1,55,42,0
203,6,1,3,50,42,0
203,7,1,3,30,33.89,0
203,8,1,4,40,35.94,0
203,9,1,3,35.71,29.56,0
203,10,1,3,32.03,29.68,0
203,11,1,3,37.74,33.15,0
204,0,0,3,27,23,0
204,1,0,1,31,21,0
204,2,0,1,30,45,0
204,3,0,1,40,45,0
204,4,0,1,50,45,0
204,5,0,1,55,42,0
204,6,1,3,30,34.05,0
204,7,1,3,50,42,0
204,8,1,3,40,35.94,0
204,9,1,3,33.95,26.36,0
204,10,1,3,37.83,33.31,0
204,11,1,3,29.23,28.07,0
205,0,0,3,27,23,0
205,1,0,1,31,21,0
205,2,0,1,30,45,0
205,3,0,1,40,45,0
205,4,0,1,50,45,0
205,5,0,1,55,42,0
205,6,1,3,30,33.39,0
205,7,1,3,32.27,23.3,0
205,8,1,3,29.02,25.83,0
205,9,1,3,50,42,0
205,10,1,3,32.82,27.24,0
205,11,1,3,40,35.94,0
206,0,0,1,27,23,0
206,1,0,1,31,21,0
206,2,0,1,30,45,0
206,3,0,2,40,45,0
206,4,0,1,50,45,0
206,5,0,1,55,42,0
206,6,1,4,30,39.29,0
206,7,1,3,50,42,0
206,8,1,3,40.94,36.51,0
206,9,1,3,36.38,30.79,0
206,10,1,4,28.7,26.09,0
206,11,1,3,25,33.79,0
206,12,1,3,28.1,34.16,0
207,0,0,3,27,23,0
207,1,0,1,31,21,0
207,2,0,1,30,45,0
207,3,0,2,40,45,0
207,4,0,1,50,45,0
207,5,0,1,55,42,0
207,6,1,3,30,34.28,0
207,7,1,3,32.09,22.99,0
207,8,1,3,29.9,29.9,0
207,9,1,3,50,42,0
207,10,1,3,35.78,34.46,0
207,11,1,4,39.12,38.42,0
207,12,1,3,37.38,30.88,0
207,13,1,3,40,35.94,0
208,0,0,3,27,23,0
208,1,0,1,31,21,0
208,2,0,1,30,45,0
208,3,0,1,40,45,0
208,4,0,1,50,45,0
208,5,0,1,55,42,0
208,6,1,3,50,42,0
208,7,1,3,30,33.08,0
208,8,1,3,33.78,26.05,0
208,9,1,3,29.43,26.45,0
208,10,1,3,40,35.94,0
208,11,1,3,34.38,29.12,0
209,0,0,1,27,23,0
209,1,0,1,31,21,0
209,2,0,1,30,45,0
209,3,0,2,40,45,0
209,4,0,1,50,45,0
209,5,0,1,55,42,0
209,6,1,3,50,42,0
209,7,1,3,30,40.08,0
209,8,1,4,31.1,30.45,0
209,9,1,4,35.34,28.89,0
209,10,1,3,40.97,36.53,0
209,11,1,3,38.97,34.93,0
209,12,1,3,36.76,32.24,0
210,0,0,2,27,23,0
210,1,0,1,31,21,0
210,2,0,1,30,45,0
210,3,0,1,40,45,0
210,4,0,1,50,45,0
210,5,0,1,55,42,0
210,6,1,3,30,34.31,0
210,7,1,4,29.42,28.1,0
210,8,1,3,34.18,26.78,0
210,9,1,3,50,42,0
210,10,1,3,40,35.94,0
210,11,1,3,36.93,32.22,0
211,0,0,1,27,23,0
211,1,0,1,31,21,0
211,2,0,1,30,45,0
211,3,0,3,40,45,0
211,4,0,1,50,45,0
211,5,0,1,55,42,0
211,6,1,4,30,38.97,0
211,7,1,3,50,42,0
211,8,1,3,29.7,27.91,0
211,9,1,3,48.08,40.84,0
211,10,1,4,32.51,33.47,0
211,11,1,3,33.07,24.77,0
211,12,1,3,35.91,33.28,0
211,13,1,3,39.15,36.82,0
212,0,0,2,27,23,0
212,1,0,1,31,21,0
212,2,0,1,30,45,0
212,3,0,1,40,45,0
212,4,0,1,50,45,0
212,5,0,1,55,42,0
212,6,1,3,30,34.38,0
212,7,1,3,31.19,29.17,0
212,8,1,3,50,42,0
212,9,1,4,40,35.94,0
212,10,1,3,34.32,27.04,0
212,11,1,3,37.77,33.16,0
213,0,0,2,27,23,0
213,1,0,1,31,21,0
213,2,0,1,30,45,0
213,3,0,1,40,45,0
213,4,0,1,50,45,0
213,5,0,1,55,42,0
213,6,1,3,30,33,0
213,7,1,4,31.07,29.11,0
213,8,1,3,50,42,0
213,9,1,3,34.86,28.01,0
213,10,1,3,40,35.94,0
213,11,1,3,37.24,32.6,0
214,0,0,2,27,23,0
214,1,0,1,31,21,0
214,2,0,1,30,45,0
214,3,0,2,40,45,0
214,4,0,1,50,45,0
214,5,0,1,55,42,0
214,6,1,3,30,39.9,0
214,7,1,3,50,42,0
214,8,1,3,29.17,31.69,0
214,9,1,3,40.96,36.52,0
214,10,1,3,36.32,30.67,0
214,11,1,3,28.2,25.64,0
215,0,0,2,27,23,0
215,1,0,1,31,21,0
215,2,0,1,30,45,0
215,3,0,2,40,45,0
215,4,0,1,50,45,0
215,5,0,1,55,42,0
215,6,1,4,30,39.43,0
215,7,1,4,50,42,0
215,8,1,3,34.9,28.09,0
215,9,1,3,39.72,42.21,0
215,10,1,3,33.92,32.77,0
215,11,1,3,40.62,44.35,0
215,12,1,3,36.91,34.39,0
215,13,1,3,42.1,39.66,0
216,0,0,3,27,23,0
216,1,0,1,31,21,0
216,2,0,1,30,45,0
216,3,0,1,40,45,0
216,4,0,1,50,45,0
216,5,0,1,55,42,0
216,6,1,3,30,34.41,0
216,7,1,3,34.9,28.09,0
216,8,1,3,30.11,27.62,0
216,9,1,3,36.26,31.4,0
216,10,1,3,50,42,0
216,11,1,3,40,35.94,0
217,0,0,1,27,23,0
217,1,0,1,31,21,0
217,2,0,1,30,45,0
217,3,0,2,40,45,0
217,4,0,1,50,45,0
217,5,0,1,55,42,0
217,6,1,3,30,38.64,0
217,7,1,3,29.82,28.14,0
217,8,1,3,50,42,0
217,9,1,4,40.15,36.03,0
217,10,1,3,34.81,27.93,0
217,11,1,3,36.97,32.46,0
218,0,0,2,27,23,0
218,1,0,1,31,21,0
218,2,0,1,30,45,0
218,3,0,2,40,45,0
218,4,0,1,50,45,0
218,5,0,1,55,42,0
218,6,1,3,30,38.41,0
218,7,1,4,50,42,0
218,8,1,3,39.35,40.65,0
218,9,1,3,41.26,38.24,0
218,10,1,3,34.99,28.25,0
218,11,1,3,31.71,29.33,0
218,12,1,3,35.82,31.92,0
219,0,0,2,27,23,0
219,1,0,1,31,21,0
219,2,0,1,30,45,0
219,3,0,1,40,45,0
219,4,0,1,50,45,0
219,5,0,1,55,42,0
219,6,1,3,30,34.04,0
219,7,1,3,50,42,0
219,8,1,3,34.8,31.36,0
219,9,1,4,40,35.94,0
219,10,1,3,35.43,29.05,0
219,11,1,3,36.89,32.63,0
220,0,0,2,27,23,0
220,1,0,1,31,21,0
220,2,0,1,30,45,0
220,3,0,1,40,45,0
220,4,0,1,50,45,0
220,5,0,1,55,42,0
220,6,1,3,30,34.31,0
220,7,1,3,50,42,0
220,8,1,4,33.19,30.39,0
220,9,1,3,34.23,26.87,0
220,10,1,3,40,35.94,0
220,11,1,3,36.16,31.29,0
221,0,0,2,27,23,0
221,1,0,1,31,21,0
221,2,0,1,30,45,0
221,3,0,1,40,45,0
221,4,0,1,50,45,0
221,5,0,1,55,42,0
221,6,1,3,30,33.83,0
221,7,1,4,31.56,29.4,0
221,8,1,3,32.73,24.15,0
221,9,1,3,50,42,0
221,10,1,3,40,35.94,0
221,11,1,3,36.57,31.78,0
222,0,0,1,27,23,0
222,1,0,1,31,21,0
222,2,0,1,30,45,0
222,3,0,2,40,45,0
222,4,0,1,50,45,0
222,5,0,1,55,42,0
222,6,1,3,30,38.69,0
222,7,1,4,29.45,27.45,0
222,8,1,3,32.01,22.84,0
222,9,1,3,50,42,0
222,10,1,3,33.09,27.14,0
222,11,1,3,40.46,36.22,0
223,0,0,2,27,23,0
223,1,0,1,31,21,0
223,2,0,1,30,45,0
223,3,0,1,40,45,0
223,4,0,1,50,45,0
223,5,0,1,55,42,0
223,6,1,3,30,34.55,0
223,7,1,3,50,42,0
223,8,1,3,29.4,28.09,0
223,9,1,4,40,35.94,0
223,10,1,3,36.09,30.25,0
223,11,1,3,37.8,33.18,0
224,0,0,2,27,23,0
224,1,0,1,31,21,0
224,2,0,1,30,45,0
224,3,0,1,40,45,0
224,4,0,1,50,45,0
224,5,0,1,55,42,0
224,6,1,3,30,33.68,0
224,7,1,3,50,42,0
224,8,1,4,29.28,28.02,0
224,9,1,3,33.99,26.43,0
224,10,1,3,34.08,28.76,0
224,11,1,3,40,35.94,0
225,0,0,2,27,23,0
225,1,0,1,31,21,0
225,2,0,1,30,45,0
225,3,0,1,40,45,0
225,4,0,1,50,45,0
225,5,0,1,55,42,0
225,6,1,3,30,34.13,0
225,7,1,4,29.94,28.42,0
225,8,1,3,34.13,26.7,0
225,9,1,3,50,42,0
225,10,1,3,35.53,30.52,0
225,11,1,3,40,35.94,0
226,0,0,2,27,23,0
226,1,0,2,31,21,0
226,2,0,1,30,45,0
226,3,0,1,40,45,0
226,4,0,1,50,45,0
226,5,0,1,55,42,0
226,6,1,3,50,42,0
226,7,1,3,30,34.55,0
226,8,1,3,40,35.94,0
226,9,1,3,29.17,27.95,0
226,10,1,4,37.65,33.09,0
226,11,1,3,33.99,29.74,0
226,12,1,3,34.09,24.69,0
227,0,0,3,27,23,0
227,1,0,1,31,21,0
227,2,0,1,30,45,0
227,3,0,1,40,45,0
227,4,0,1,50,45,0
227,5,0,1,55,42,0
227,6,1,3,32.78,24.24,0
227,7,1,3,30,34.08,0
227,8,1,3,28.91,25.69,0
227,9,1,3,50,42,0
227,10,1,3,32.93,27.37,0
227,11,1,3,40,35.94,0
228,0,0,2,27,23,0
228,1,0,1,31,21,0
228,2,0,1,30,45,0
228,3,0,1,40,45,0
228,4,0,1,50,45,0
228,5,0,1,55,42,0
228,6,1,3,30,34.1,0
228,7,1,3,50,42,0
228,8,1,4,29.46,28.13,0
228,9,1,3,33.41,25.38,0
228,10,1,3,34.94,29.81,0
228,11,1,3,40,35.94,0
229,0,0,2,27,23,0
229,1,0,1,31,21,0
229,2,0,1,30,45,0
229,3,0,1,40,45,0
229,4,0,1,50,45,0
229,5,0,1,55,42,0
229,6,1,3,50,42,0
229,7,1,3,30,34.41,0
229,8,1,3,40,35.94,0
229,9,1,4,31.89,29.6,0
229,10,1,3,33.75,25.99,0
229,11,1,3,34.33,29.07,0
230,0,0,2,27,23,0
230,1,0,1,31,21,0
230,2,0,1,30,45,0
230,3,0,1,40,45,0
230,4,0,1,50,45,0
230,5,0,1,55,42,0
230,6,1,3,50,42,0
230,7,1,3,30,33.65,0
230,8,1,4,40,35.94,0
230,9,1,3,29.43,28.11,0
230,10,1,3,34.83,27.95,0
230,11,1,3,37.66,33.1,0
231,0,0,2,27,23,0
231,1,0,2,31,21,0
231,2,0,1,30,45,0
231,3,0,1,40,45,0
231,4,0,1,50,45,0
231,5,0,1,55,42,0
231,6,1,3,30,33.65,0
231,7,1,3,29.39,28.09,0
231,8,1,3,50,42,0
231,9,1,3,40,35.94,0
231,10,1,4,37.65,33.09,0
231,11,1,3,35.63,27.45,0
231,12,1,3,32.85,26.01,0
232,0,0,1,27,23,0
232,1,0,1,31,21,0
232,2,0,1,30,45,0
232,3,0,2,40,45,0
232,4,0,1,50,45,0
232,5,0,1,55,42,0
232,6,1,4,30,38.51,0
232,7,1,3,29.41,27.39,0
232,8,1,3,50,42,0
232,9,1,3,37.9,39.59,0
232,10,1,4,38.02,35.72,0
232,11,1,3,35.38,28.96,0
232,12,1,3,40.77,36.4,0
233,0,0,2,27,23,0
233,1,0,2,31,21,0
233,2,0,1,30,45,0
233,3,0,1,40,45,0
233,4,0,1,50,45,0
233,5,0,1,55,42,0
233,6,1,3,30,33.29,0
233,7,1,3,50,42,0
233,8,1,3,29.53,28.17,0
233,9,1,3,40,35.94,0
233,10,1,3,32.42,29.92,0
233,11,1,3,34.37,29.11,0
234,0,0,3,27,23,0
234,1,0,1,31,21,0
234,2,0,1,30,45,0
234,3,0,1,40,45,0
234,4,0,1,50,45,0
234,5,0,1,55,42,0
234,6,1,3,32.83,24.32,0
234,7,1,3,50,42,0
234,8,1,3,40,35.94,0
234,9,1,4,36,31.09,0
234,10,1,3,30,37.5,0
234,11,1,3,25.91,26.9,0
234,12,1,3,31.7,25.94,0
235,0,0,2,27,23,0
235,1,0,1,31,21,0
235,2,0,1,30,45,0
235,3,0,1,40,45,0
235,4,0,1,50,45,0
235,5,0,1,55,42,0
235,6,1,3,30,33.96,0
235,7,1,3,50,42,0
235,8,1,3,30.06,28.49,0
235,9,1,4,40,35.94,0
235,10,1,3,33.97,26.4,0
235,11,1,3,37.83,33.2,0
236,0,0,1,27,23,0
236,1,0,1,31,21,0
236,2,0,1,30,45,0
236,3,0,2,40,45,0
236,4,0,1,50,45,0
236,5,0,1,55,42,0
236,6,1,3,50,42,0
236,7,1,3,30,42.26,0
236,8,1,4,32.05,32.18,0
236,9,1,3,33.41,25.38,0
236,10,1,4,34.91,31.22,0
236,11,1,3,41.41,36.79,0
236,12,1,3,38.13,34.79,0
237,0,0,2,27,23,0
237,1,0,1,31,21,0
237,2,0,1,30,45,0
237,3,0,1,40,45,0
237,4,0,1,50,45,0
237,5,0,1,55,42,0
237,6,1,3,30,33.06,0
237,7,1,4,30.14,28.54,0
237,8,1,3,33.07,24.77,0
237,9,1,3,50,42,0
237,10,1,3,40,35.94,0
237,11,1,3,36.53,31.73,0
238,0,0,2,27,23,0
238,1,0,1,31,21,0
238,2,0,1,30,45,0
238,3,0,1,40,45,0
238,4,0,1,50,45,0
238,5,0,1,55,42,0
238,6,1,3,30,34.51,0
238,7,1,3,50,42,0
238,8,1,4,29.41,28.1,0
238,9,1,3,34.86,28.01,0
238,10,1,3,40,35.94,0
238,11,1,3,35.58,30.58,0
239,0,0,2,27,23,0
239,1,0,1,31,21,0
239,2,0,1,30,45,0
239,3,0,1,40,45,0
239,4,0,1,50,45,0
239,5,0,1,55,42,0
239,6,1,3,30,33.4,0
239,7,1,3,29.47,28.13,0
239,8,1,3,50,42,0
239,9,1,4,40,35.94,0
239,10,1,3,34.86,28.01,0
239,11,1,3,37.93,33.26,0
240,0,0,2,27,23,0
240,1,0,1,31,21,0
240,2,0,1,30,45,0
240,3,0,1,40,45,0
240,4,0,1,50,45,0
240,5,0,1,55,42,0
240,6,1,3,50,42,0
240,7,1,3,30,33.1,0
240,8,1,3,29.4,28.09,0
240,9,1,3,40,35.94,0
240,10,1,2,34,26.46,0
240,11,1,3,37.65,33.09,0
241,0,0,3,27,23,0
241,1,0,1,31,21,0
241,2,0,1,30,45,0
241,3,0,1,40,45,0
241,4,0,1,50,45,0
241,5,0,1,55,42,0
241,6,1,3,30,33.52,0
241,7,1,3,50,42,0
241,8,1,3,34.34,27.07,0
241,9,1,3,32.04,27.85,0
241,10,1,3,34.52,29.3,0
241,11,1,3,40,35.94,0
242,0,0,2,27,23,0
242,1,0,1,31,21,0
242,2,0,1,30,45,0
242,3,0,1,40,45,0
242,4,0,1,50,45,0
242,5,0,1,55,42,0
242,6,1,3,50,42,0
242,7,1,3,30,34.2,0
242,8,1,4,40,35.94,0
242,9,1,3,36.09,30.25,0
242,10,1,3,37.32,32.89,0
242,11,1,3,30.75,28.91,0
243,0,0,1,27,23,0
243,1,0,1,31,21,0
243,2,0,1,30,45,0
243,3,0,2,40,45,0
243,4,0,1,50,45,0
243,5,0,1,55,42,0
243,6,1,4,30,42.77,0
243,7,1,4,31.52,31.21,0
243,8,1,3,38.87,42.75,0
243,9,1,3,35.53,29.24,0
243,10,1,3,38.47,38.8,0
243,11,1,3,50,42,0
243,12,1,3,41.47,36.83,0
244,0,0,1,27,23,0
244,1,0,2,31,21,0
244,2,0,1,30,45,0
244,3,0,2,40,45,0
244,4,0,1,50,45,0
244,5,0,1,55,42,0
244,6,1,3,30,38.97,0
244,7,1,3,50,42,0
244,8,1,3,29.82,28.12,0
244,9,1,3,40.16,36.03,0
244,10,1,3,33.07,30.09,0
244,11,1,3,35.28,30.1,0
245,0,0,3,27,23,0
245,1,0,1,31,21,0
245,2,0,1,30,45,0
245,3,0,1,40,45,0
245,4,0,1,50,45,0
245,5,0,1,55,42,0
245,6,1,3,30,34.05,0
245,7,1,3,35.42,29.03,0
245,8,1,3,29.31,27.02,0
245,9,1,3,36.35,31.52,0
245,10,1,3,40,35.94,0
245,11,1,3,50,42,0
246,0,0,3,27,23,0
246,1,0,1,31,21,0
246,2,0,1,30,45,0
246,3,0,1,40,45,0
246,4,0,1,50,45,0
246,5,0,1,55,42,0
246,6,1,3,33.04,24.72,0
246,7,1,3,30,34.59,0
246,8,1,3,50,42,0
246,9,1,3,29.06,27.21,0
246,10,1,3,35.96,31.04,0
246,11,1,3,40,35.94,0
247,0,0,2,27,23,0
247,1,0,2,31,21,0
247,2,0,1,30,45,0
247,3,0,1,40,45,0
247,4,0,1,50,45,0
247,5,0,1,55,42,0
247,6,1,3,30,34.38,0
247,7,1,3,50,42,0
247,8,1,3,40,35.94,0
247,9,1,3,29.86,28.37,0
247,10,1,4,37.65,33.09,0
247,11,1,3,29.63,25.09,0
247,12,1,3,32.61,22.36,0
248,0,0,2,27,23,0
248,1,0,1,31,21,0
248,2,0,1,30,45,0
248,3,0,2,40,45,0
248,4,0,1,50,45,0
248,5,0,1,55,42,0
248,6,1,3,50,42,0
248,7,1,3,30,39.66,0
248,8,1,3,33.82,26.13,0
248,9,1,3,40.1,36,0
248,10,1,3,31.57,33.07,0
248,11,1,3,38.55,37.4,0
249,0,0,3,27,23,0
249,1,0,1,31,21,0
249,2,0,1,30,45,0
249,3,0,2,40,45,0
249,4,0,1,50,45,0
249,5,0,1,55,42,0
249,6,1,3,30,41.66,0
249,7,1,3,29.35,29.98,0
249,8,1,3,34.81,27.93,0
249,9,1,3,50,42,0
249,10,1,3,32.23,28.71,0
249,11,1,3,40.51,36.25,0
249,12,1,3,36.7,31.52,0
250,0,0,3,27,23,0
250,1,0,1,31,21,0
250,2,0,1,30,45,0
250,3,0,1,40,45,0
250,4,0,1,50,45,0
250,5,0,1,55,42,0
250,6,1,3,30,34.33,0
250,7,1,3,32.48,23.69,0
250,8,1,3,29.14,26.14,0
250,9,1,3,50,42,0
250,10,1,3,40,35.94,0
250,11,1,3,33.4,27.93,0
251,0,0,1,27,23,0
251,1,0,1,31,21,0
251,2,0,1,30,45,0
251,3,0,2,40,45,0
251,4,0,1,50,45,0
251,5,0,1,55,42,0
251,6,1,3,30,40.87,0
251,7,1,4,32.59,33.17,0
251,8,1,3,35.63,29.41,0
251,9,1,3,50,42,0
251,10,1,3,39.85,35.85,0
251,11,1,3,37.87,36.9,0
252,0,0,3,27,23,0
252,1,0,1,31,21,0
252,2,0,1,30,45,0
252,3,0,1,40,45,0
252,4,0,1,50,45,0
252,5,0,1,55,42,0
252,6,1,3,30,33.57,0
252,7,1,3,34.6,27.54,0
252,8,1,3,29.28,27.68,0
252,9,1,3,50,42,0
252,10,1,3,40,35.94,0
252,11,1,3,37.07,32.39,0
253,0,0,2,27,23,0
253,1,0,1,31,21,0
253,2,0,1,30,45,0
253,3,0,1,40,45,0
253,4,0,1,50,45,0
253,5,0,1,55,42,0
253,6,1,3,30,33.37,0
253,7,1,3,50,42,0
253,8,1,4,29.62,28.22,0
253,9,1,3,40,35.94,0
253,10,1,3,32.83,24.33,0
253,11,1,3,36.46,31.65,0
254,0,0,3,27,23,0
254,1,0,1,31,21,0
254,2,0,1,30,45,0
254,3,0,1,40,45,0
254,4,0,1,50,45,0
254,5,0,1,55,42,0
254,6,1,3,50,42,0
254,7,1,3,30,33.23,0
254,8,1,3,35.07,28.41,0
254,9,1,3,29.4,28.48,0
254,10,1,3,38.19,33.75,0
254,11,1,3,40,35.94,0
255,0,0,3,27,23,0
255,1,0,1,31,21,0
255,2,0,1,30,45,0
255,3,0,1,40,45,0
255,4,0,1,50,45,0
255,5,0,1,55,42,0
255,6,1,3,30,34.59,0
255,7,1,3,33.52,25.58,0
255,8,1,3,29.68,28.46,0
255,9,1,3,50,42,0
255,10,1,3,40,35.94,0
255,11,1,3,38.12,33.66,0
256,0,0,2,27,23,0
256,1,0,1,31,21,0
256,2,0,1,30,45,0
256,3,0,1,40,45,0
256,4,0,1,50,45,0
256,5,0,1,55,42,0
256,6,1,3,30,33.18,0
256,7,1,3,50,42,0
256,8,1,4,29.51,28.16,0
256,9,1,3,40,35.94,0
256,10,1,3,35.29,28.8,0
256,11,1,3,36.39,31.56,0
257,0,0,1,27,23,0
257,1,0,1,31,21,0
257,2,0,1,30,45,0
257,3,0,2,40,45,0
257,4,0,1,50,45,0
257,5,0,1,55,42,0
257,6,1,3,30,38.46,0
257,7,1,3,50,42,0
257,8,1,3,29.07,26.77,0
257,9,1,3,40.76,36.4,0
257,10,1,3,36.69,31.34,0
258,0,0,3,27,23,0
258,1,0,1,31,21,0
258,2,0,1,30,45,0
258,3,0,1,40,45,0
258,4,0,1,50,45,0
258,5,0,1,55,42,0
258,6,1,3,30,34.55,0
258,7,1,3,33.04,24.72,0
258,8,1,3,50,42,0
258,9,1,3,33.04,26.86,0
258,10,1,3,40,35.94,0
258,11,1,3,35.12,30.02,0
259,0,0,2,27,23,0
259,1,0,1,31,21,0
259,2,0,1,30,45,0
259,3,0,1,40,45,0
259,4,0,1,50,45,0
259,5,0,1,55,42,0
259,6,1,3,30,33.66,0
259,7,1,4,30.09,28.51,0
259,8,1,3,34.08,26.61,0
259,9,1,3,50,42,0
259,10,1,3,34.16,28.87,0
259,11,1,3,40,35.94,0
260,0,0,1,27,23,0
260,1,0,1,31,21,0
260,2,0,1,30,45,0
260,3,0,3,40,45,0
260,4,0,1,50,45,0
260,5,0,1,55,42,0
260,6,1,3,30,39.2,0
260,7,1,3,50,42,0
260,8,1,3,42.08,37.2,0
260,9,1,3,31.89,31.89,0
260,10,1,4,35.32,33.95,0
260,11,1,3,35.58,29.32,0
260,12,1,3,37.49,33.15,0
261,0,0,3,27,23,0
261,1,0,1,31,21,0
261,2,0,1,30,45,0
261,3,0,1,40,45,0
261,4,0,1,50,45,0
261,5,0,1,55,42,0
261,6,1,3,30,33.47,0
261,7,1,3,33.86,26.21,0
261,8,1,3,29.23,27.9,0
261,9,1,3,37.47,32.87,0
261,10,1,3,50,42,0
261,11,1,3,40,35.94,0
262,0,0,3,27,23,0
262,1,0,1,31,21,0
262,2,0,1,30,45,0
262,3,0,1,40,45,0
262,4,0,1,50,45,0
262,5,0,1,55,42,0
262,6,1,3,30,34.1,0
262,7,1,3,32.65,24.01,0
262,8,1,3,30.57,26.31,0
262,9,1,3,32.79,27.2,0
262,10,1,3,50,42,0
262,11,1,3,40,35.94,0
263,0,0,3,27,23,0
263,1,0,1,31,21,0
263,2,0,1,30,45,0
263,3,0,1,40,45,0
263,4,0,1,50,45,0
263,5,0,1,55,42,0
263,6,1,3,30,33.99,0
263,7,1,3,32.44,23.62,0
263,8,1,3,29.05,26.64,0
263,9,1,3,50,42,0
263,10,1,3,34.45,29.21,0
263,11,1,3,40,35.94,0
