graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask,feat
186,10,11,10,0,0,0,12.96
186,9,11,11,0,0,0,9.65
186,3,11,12,0,0,0,5
187,2,6,0,0,0,0,5
187,0,6,1,0,0,0,-4.7
187,1,7,2,0,0,0,8.56
187,0,7,3,0,0,0,-2.8
187,6,8,4,0,0,0,9.62
187,0,8,5,0,0,0,14.86
187,4,9,6,0,0,0,5
187,5,9,7,0,0,0,8.25
187,8,10,8,0,0,0,7.49
187,7,10,9,0,0,0,7.21
187,10,11,10,0,0,0,12.96
187,9,11,11,0,0,0,9.65
187,3,11,12,0,0,0,5
188,1,6,0,0,0,0,8.56
188,0,6,1,0,0,0,-0.5
188,2,7,2,0,0,0,5
188,0,7,3,0,0,0,2.3
188,5,8,4,0,0,0,8.25
188,4,8,5,0,0,0,5
188,0,9,6,0,0,0,6.66
188,7,9,7,0,0,0,2.87
188,6,10,8,0,0,0,8.29
188,9,10,9,0,0,0,5.28
188,10,11,10,0,0,0,12.96
188,3,11,11,0,0,0,5
188,8,11,12,0,0,0,9.65
189,2,6,0,0,0,0,5
189,0,6,1,0,0,0,-2
189,0,7,2,0,0,0,10.51
189,6,7,3,0,0,0,6.95
189,4,8,4,0,0,0,5
189,5,8,5,0,0,0,8.25
189,8,9,6,0,0,0,9.65
189,3,9,7,0,0,0,5
189,1,10,8,0,0,0,8.56
189,7,10,9,0,0,0,-1.8
189,7,11,10,0,0,0,6.27
189,9,11,11,0,0,0,12.96
189,10,11,12,0,0,0,8.2
190,4,6,0,0,0,0,5
190,5,6,1,0,0,0,8.25
190,2,7,2,0,0,0,5
190,0,7,3,0,0,0,-3.4
190,6,8,4,0,0,0,9.65
190,3,8,5,0,0,0,5
190,1,9,6,0,0,0,8.56
190,8,9,7,0,0,0,1.9
190,7,10,8,0,0,0,8.33
190,0,10,9,0,0,0,11.89
190,10,11,10,0,0,0,4.82
190,8,11,11,0,0,0,11.08
190,9,11,12,0,0,0,6.67
191,2,6,0,0,0,0,5
191,0,6,1,0,0,0,0.6
191,1,7,2,0,0,0,8.56
191,0,7,3,0,0,0,-0.3
191,6,8,4,0,0,0,4.43
191,0,8,5,0,0,0,8.24
191,4,9,6,0,0,0,5
191,5,9,7,0,0,0,8.25
191,7,10,8,0,0,0,8.29
191,8,10,9,0,0,0,5.12
191,9,11,10,0,0,0,9.65
191,3,11,11,0,0,0,5
191,10,11,12,0,0,0,12.96
192,2,6,0,0,0,0,5
192,0,6,1,0,0,0,4.7
192,5,7,2,0,0,0,8.25
192,4,7,3,0,0,0,5
192,3,8,4,0,0,0,5
192,7,8,5,0,0,0,9.65
192,1,9,6,0,0,0,8.56
192,0,9,7,0,0,0,-3.2
192,0,10,8,0,0,0,6.69
192,9,10,9,0,0,0,7.66
192,8,11,10,0,0,0,12.96
192,10,11,11,0,0,0,12.59
192,6,11,12,0,0,0,1.36
193,2,6,0,0,0,0,5
193,0,6,1,0,0,0,-0.7
193,1,7,2,0,0,0,8.56
193,0,7,3,0,0,0,-4.6
193,6,8,4,0,0,0,5.68
193,0,8,5,0,0,0,12.88
193,5,9,6,0,0,0,8.25
193,4,9,7,0,0,0,5
193,9,10,8,0,0,0,9.65
193,3,10,9,0,0,0,5
193,7,11,10,0,0,0,6.21
193,8,11,11,0,0,0,9.35
193,10,11,12,0,0,0,12.96
194,2,6,0,0,0,0,5
194,0,6,1,0,0,0,0.9
194,6,7,2,0,0,0,4.14
194,0,7,3,0,0,0,7.68
194,1,8,4,0,0,0,8.56
194,7,8,5,0,0,0,-2.6
194,5,9,6,0,0,0,8.25
194,4,9,7,0,0,0,5
194,9,10,8,0,0,0,9.65
194,3,10,9,0,0,0,5
194,7,11,10,0,0,0,5.54
194,10,11,11,0,0,0,12.96
194,8,11,12,0,0,0,10.07
195,2,6,0,0,0,0,5
195,0,6,1,0,0,0,-2.1
195,0,7,2,0,0,0,10.61
195,6,7,3,0,0,0,7.05
195,1,8,4,0,0,0,8.56
195,7,8,5,0,0,0,-0.9
195,7,9,6,0,0,0,4.99
195,8,9,7,0,0,0,8.97
195,3,10,8,0,0,0,5
195,9,10,9,0,0,0,12.96
195,5,11,10,0,0,0,8.25
195,10,11,11,0,0,0,9.65
195,4,11,12,0,0,0,5
196,2,6,0,0,0,0,5
196,0,6,1,0,0,0,-0.3
196,1,7,2,0,0,0,8.56
196,0,7,3,0,0,0,-1.8
196,6,8,4,0,0,0,5.29
196,0,8,5,0,0,0,9.87
196,5,9,6,0,0,0,8.25
196,4,9,7,0,0,0,5
196,8,10,8,0,0,0,6.45
196,7,10,9,0,0,0,7.8
196,9,11,10,0,0,0,9.65
196,10,11,11,0,0,0,12.96
196,3,11,12,0,0,0,5
197,2,6,0,0,0,0,5
197,0,6,1,0,0,0,-3.7
197,5,7,2,0,0,0,8.25
197,4,7,3,0,0,0,5
197,1,8,4,0,0,0,8.56
197,0,8,5,0,0,0,-2.1
197,6,9,6,0,0,0,8.62
197,0,9,7,0,0,0,13.97
197,8,10,8,0,0,0,6.83
197,9,10,9,0,0,0,6.92
197,3,11,10,0,0,0,5
197,10,11,11,0,0,0,12.96
197,7,11,12,0,0,0,9.65
198,4,6,0,0,0,0,5
198,5,6,1,0,0,0,8.25
198,2,7,2,0,0,0,5
198,3,7,3,0,0,0,0.3
198,0,8,4,0,0,0,8.56
198,7,8,5,0,0,0,5.17
198,1,9,6,0,0,0,8.56
198,8,9,7,0,0,0,-3.9
198,3,10,8,0,0,0,4.84
198,6,10,9,0,0,0,9.65
198,8,11,10,0,0,0,6.56
198,10,11,11,0,0,0,12.68
198,9,11,12,0,0,0,10.44
199,2,6,0,0,0,0,5
199,3,6,1,0,0,0,-1.8
199,6,7,2,0,0,0,4.32
199,0,7,3,0,0,0,8.56
199,1,8,4,0,0,0,8.56
199,7,8,5,0,0,0,-4.3
199,4,9,6,0,0,0,5
199,5,9,7,0,0,0,8.25
199,8,10,8,0,0,0,12.37
199,7,10,9,0,0,0,6.07
199,9,11,10,0,0,0,9.65
199,10,11,11,0,0,0,4.5
199,3,12,12,0,0,0,6.15
199,11,12,13,0,0,0,5.19
199,10,12,14,0,0,0,10.31
200,2,6,0,0,0,0,5
200,0,6,1,0,0,0,-0.2
200,5,7,2,0,0,0,8.25
200,4,7,3,0,0,0,5
200,7,8,4,0,0,0,9.65
200,3,8,5,0,0,0,5
200,0,9,6,0,0,0,8.76
200,6,9,7,0,0,0,5.19
200,1,10,8,0,0,0,8.56
200,8,10,9,0,0,0,3
200,10,11,10,0,0,0,5.57
200,9,11,11,0,0,0,4.82
200,8,11,12,0,0,0,9.99
201,2,6,0,0,0,0,5
201,6,7,1,0,0,0,5
201,0,7,2,0,0,0,8.56
201,5,8,3,0,0,0,8.25
201,4,8,4,0,0,0,5
201,8,9,5,0,0,0,9.65
201,3,9,6,0,0,0,5
201,1,10,7,0,0,0,8.56
201,9,10,8,0,0,0,1.5
201,9,11,9,0,0,0,11.47
201,10,11,10,0,0,0,7.07
201,7,11,11,0,0,0,4.82
202,2,6,0,0,0,0,5
202,0,6,1,0,0,0,-3.3
202,0,7,2,0,0,0,11.8
202,6,7,3,0,0,0,8.22
202,1,8,4,0,0,0,8.56
202,7,8,5,0,0,0,-1.5
202,5,9,6,0,0,0,8.25
202,4,9,7,0,0,0,5
202,8,10,8,0,0,0,8.79
202,7,10,9,0,0,0,5.64
202,10,11,10,0,0,0,12.96
202,3,11,11,0,0,0,5
202,9,11,12,0,0,0,9.65
203,4,6,0,0,0,0,5
203,5,6,1,0,0,0,8.25
203,2,7,2,0,0,0,5
203,0,7,3,0,0,0,3.3
203,3,8,4,0,0,0,5
203,6,8,5,0,0,0,9.65
203,1,9,6,0,0,0,8.56
203,8,9,7,0,0,0,-1.5
203,0,10,8,0,0,0,5.4
203,7,10,9,0,0,0,2.02
203,9,11,10,0,0,0,10.05
203,8,11,11,0,0,0,14.46
203,10,11,12,0,0,0,4.82
204,2,6,0,0,0,0,5
204,0,6,1,0,0,0,-4.7
204,5,7,2,0,0,0,8.25
204,4,7,3,0,0,0,5
204,7,8,4,0,0,0,9.65
204,3,8,5,0,0,0,5
204,1,9,6,0,0,0,8.56
204,0,9,7,0,0,0,0.1
204,8,10,8,0,0,0,12.96
204,9,10,9,0,0,0,8.64
204,10,11,10,0,0,0,4.72
204,0,11,11,0,0,0,13.1
204,6,11,12,0,0,0,9.62
205,2,6,0,0,0,0,5
205,0,6,1,0,0,0,-4.2
205,1,7,2,0,0,0,8.56
205,0,7,3,0,0,0,-3.1
205,6,8,4,0,0,0,9.11
205,0,8,5,0,0,0,14.4
205,5,9,6,0,0,0,8.25
205,4,9,7,0,0,0,5
205,8,10,8,0,0,0,7.7
205,7,10,9,0,0,0,7.39
205,3,11,10,0,0,0,5
205,10,11,11,0,0,0,12.96
205,9,11,12,0,0,0,9.65
206,2,6,0,0,0,0,5
206,3,6,1,0,0,0,0.6
206,5,7,2,0,0,0,8.25
206,4,7,3,0,0,0,5
206,7,8,4,0,0,0,9.65
206,3,8,5,0,0,0,4.73
206,8,9,6,0,0,0,12.4
206,1,9,7,0,0,0,8.56
206,9,10,8,0,0,0,4.22
206,0,10,9,0,0,0,8.56
206,6,11,10,0,0,0,-3.6
206,10,11,11,0,0,0,-2.5
206,10,12,12,0,0,0,7.57
206,11,12,13,0,0,0,3.53
206,6,12,14,0,0,0,8.49
207,2,6,0,0,0,0,5
207,0,6,1,0,0,0,-0.5
207,1,7,2,0,0,0,8.56
207,0,7,3,0,0,0,0.9
207,6,8,4,0,0,0,5.48
207,0,8,5,0,0,0,8.66
207,5,9,6,0,0,0,8.25
207,4,9,7,0,0,0,5
207,8,10,8,0,0,0,4.08
207,3,10,9,0,0,0,-2.7
207,3,11,10,0,0,0,7.57
207,10,11,11,0,0,0,6.56
207,7,12,12,0,0,0,9.03
207,11,12,13,0,0,0,-4.1
207,12,13,14,0,0,0,12.94
207,9,13,15,0,0,0,9.65
207,11,13,16,0,0,0,6.89
208,4,6,0,0,0,0,5
208,5,6,1,0,0,0,8.25
208,2,7,2,0,0,0,5
208,0,7,3,0,0,0,-2.1
208,1,8,4,0,0,0,8.56
208,0,8,5,0,0,0,-3.2
208,0,9,6,0,0,0,13.25
208,7,9,7,0,0,0,7.04
208,6,10,8,0,0,0,9.65
208,3,10,9,0,0,0,5
208,10,11,10,0,0,0,12.96
208,8,11,11,0,0,0,6.3
208,9,11,12,0,0,0,8.01
209,4,6,0,0,0,0,5
209,5,6,1,0,0,0,8.25
209,2,7,2,0,0,0,5
209,3,7,3,0,0,0,-0.6
209,7,8,4,0,0,0,4.77
209,0,8,5,0,0,0,8.56
209,1,9,6,0,0,0,8.56
209,8,9,7,0,0,0,-2
209,6,10,8,0,0,0,9.65
209,9,10,9,0,0,0,-4.8
209,10,11,10,0,0,0,14.2
209,3,11,11,0,0,0,5.29
209,9,12,12,0,0,0,13.09
209,11,12,13,0,0,0,18.3
209,8,12,14,0,0,0,6.86
210,2,6,0,0,0,0,5
210,0,6,1,0,0,0,-2.8
210,0,7,2,0,0,0,11.3
210,6,7,3,0,0,0,7.74
210,1,8,4,0,0,0,8.56
210,7,8,5,0,0,0,-0.3
210,5,9,6,0,0,0,8.25
210,4,9,7,0,0,0,5
210,3,10,8,0,0,0,5
210,9,10,9,0,0,0,9.65
210,8,11,10,0,0,0,8.5
210,10,11,11,0,0,0,12.96
210,7,11,12,0,0,0,5.03
211,2,6,0,0,0,0,5
211,3,6,1,0,0,0,-2.4
211,5,7,2,0,0,0,8.25
211,4,7,3,0,0,0,5
211,0,8,4,0,0,0,8.56
211,6,8,5,0,0,0,-0.7
211,7,9,6,0,0,0,9.65
211,3,9,7,0,0,0,-1.5
211,6,10,8,0,0,0,4.9
211,8,10,9,0,0,0,9.19
211,1,11,10,0,0,0,8.56
211,10,11,11,0,0,0,-4.1
211,10,12,12,0,0,0,6.45
211,11,12,13,0,0,0,12.22
211,3,13,14,0,0,0,6.96
211,9,13,15,0,0,0,10.51
211,12,13,16,0,0,0,15.25
212,2,6,0,0,0,0,5
212,0,6,1,0,0,0,2.4
212,0,7,2,0,0,0,6.26
212,6,7,3,0,0,0,2.75
212,5,8,4,0,0,0,8.25
212,4,8,5,0,0,0,5
212,8,9,6,0,0,0,9.65
212,3,9,7,0,0,0,5
212,1,10,8,0,0,0,8.56
212,9,10,9,0,0,0,-1.5
212,10,11,10,0,0,0,10.06
212,9,11,11,0,0,0,14.45
212,7,11,12,0,0,0,4.82
213,2,6,0,0,0,0,5
213,0,6,1,0,0,0,2.5
213,0,7,2,0,0,0,6.14
213,6,7,3,0,0,0,2.7
213,5,8,4,0,0,0,8.25
213,4,8,5,0,0,0,5
213,1,9,6,0,0,0,8.56
213,7,9,7,0,0,0,-0.2
213,3,10,8,0,0,0,5
213,8,10,9,0,0,0,9.65
213,7,11,10,0,0,0,4.96
213,10,11,11,0,0,0,12.96
213,9,11,12,0,0,0,8.52
214,2,6,0,0,0,0,5
214,3,6,1,0,0,0,0.6
214,4,7,2,0,0,0,5
214,5,7,3,0,0,0,8.25
214,6,8,4,0,0,0,5.3
214,0,8,5,0,0,0,-3.5
214,7,9,6,0,0,0,9.65
214,3,9,7,0,0,0,4.76
214,1,10,8,0,0,0,8.56
214,9,10,9,0,0,0,12.42
214,10,11,10,0,0,0,4.23
214,8,11,11,0,0,0,8.78
214,0,11,12,0,0,0,11.98
215,2,6,0,0,0,0,5
215,3,6,1,0,0,0,-0.6
215,4,7,2,0,0,0,5
215,5,7,3,0,0,0,8.25
215,1,8,4,0,0,0,8.56
215,0,8,5,0,0,0,-2.6
215,3,9,6,0,0,0,5.32
215,6,9,7,0,0,0,-2
215,6,10,8,0,0,0,4.82
215,0,10,9,0,0,0,10.92
215,9,11,10,0,0,0,-6.33
215,7,11,11,0,0,0,-4.8
215,10,12,12,0,0,0,9.96
215,8,12,13,0,0,0,6.39
215,11,13,14,0,0,0,7.35
215,12,13,15,0,0,0,15.23
215,7,13,16,0,0,0,13.46
216,2,6,0,0,0,0,5
216,0,6,1,0,0,0,0.3
216,1,7,2,0,0,0,8.56
216,0,7,3,0,0,0,-1.7
216,6,8,4,0,0,0,4.71
216,0,8,5,0,0,0,9.8
216,7,9,6,0,0,0,7.11
216,8,9,7,0,0,0,6.52
216,5,10,8,0,0,0,8.25
216,4,10,9,0,0,0,5
216,9,11,10,0,0,0,12.96
216,3,11,11,0,0,0,5
216,10,11,12,0,0,0,9.65
217,2,6,0,0,0,0,5
217,3,6,1,0,0,0,0.1
217,0,7,2,0,0,0,8.56
217,6,7,3,0,0,0,5.05
217,4,8,4,0,0,0,5
217,5,8,5,0,0,0,8.25
217,3,9,6,0,0,0,4.95
217,8,9,7,0,0,0,9.65
217,1,10,8,0,0,0,8.56
217,9,10,9,0,0,0,3.6
217,9,11,10,0,0,0,9.3
217,10,11,11,0,0,0,4.98
217,7,11,12,0,0,0,4.72
218,2,6,0,0,0,0,5
218,3,6,1,0,0,0,-1
218,5,7,2,0,0,0,8.25
218,4,7,3,0,0,0,5
218,3,8,4,0,0,0,5.61
218,7,8,5,0,0,0,-4.8
218,8,9,6,0,0,0,6.32
218,7,9,7,0,0,0,14.17
218,1,10,8,0,0,0,8.56
218,0,10,9,0,0,0,-3.4
218,6,11,10,0,0,0,4.53
218,0,11,11,0,0,0,11.67
218,10,12,12,0,0,0,5.78
218,11,12,13,0,0,0,9.22
218,9,12,14,0,0,0,13.92
219,2,6,0,0,0,0,5
219,0,6,1,0,0,0,4.5
219,5,7,2,0,0,0,8.25
219,4,7,3,0,0,0,5
219,6,8,4,0,0,0,1.35
219,0,8,5,0,0,0,4.32
219,7,9,6,0,0,0,9.65
219,3,9,7,0,0,0,5
219,1,10,8,0,0,0,8.56
219,9,10,9,0,0,0,5
219,8,11,10,0,0,0,4.82
219,9,11,11,0,0,0,8.01
219,10,11,12,0,0,0,3.6
220,2,6,0,0,0,0,5
220,0,6,1,0,0,0,3.9
220,4,7,2,0,0,0,5
220,5,7,3,0,0,0,8.25
220,0,8,4,0,0,0,4.87
220,6,8,5,0,0,0,1.59
220,1,9,6,0,0,0,8.56
220,8,9,7,0,0,0,-1.2
220,7,10,8,0,0,0,9.65
220,3,10,9,0,0,0,5
220,9,11,10,0,0,0,9.44
220,10,11,11,0,0,0,12.96
220,8,11,12,0,0,0,4.66
221,2,6,0,0,0,0,5
221,0,6,1,0,0,0,2.9
221,0,7,2,0,0,0,5.78
221,6,7,3,0,0,0,2.34
221,1,8,4,0,0,0,8.56
221,7,8,5,0,0,0,-0.5
221,5,9,6,0,0,0,8.25
221,4,9,7,0,0,0,5
221,3,10,8,0,0,0,5
221,9,10,9,0,0,0,9.65
221,8,11,10,0,0,0,8.94
221,7,11,11,0,0,0,4.69
221,10,11,12,0,0,0,12.96
222,2,6,0,0,0,0,5
222,3,6,1,0,0,0,0.3
222,6,7,2,0,0,0,5.17
222,0,7,3,0,0,0,8.56
222,1,8,4,0,0,0,8.56
222,7,8,5,0,0,0,-3.2
222,4,9,6,0,0,0,5
222,5,9,7,0,0,0,8.25
222,7,10,8,0,0,0,5.45
222,8,10,9,0,0,0,10.61
222,3,11,10,0,0,0,4.85
222,10,11,11,0,0,0,12.68
222,9,11,12,0,0,0,9.65
223,2,6,0,0,0,0,5
223,0,6,1,0,0,0,-2.9
223,4,7,2,0,0,0,5
223,5,7,3,0,0,0,8.25
223,6,8,4,0,0,0,7.84
223,0,8,5,0,0,0,11.39
223,3,9,6,0,0,0,5
223,7,9,7,0,0,0,9.65
223,1,10,8,0,0,0,8.56
223,9,10,9,0,0,0,-3
223,9,11,10,0,0,0,15.95
223,10,11,11,0,0,0,11.55
223,8,11,12,0,0,0,4.82
224,2,6,0,0,0,0,5
224,0,6,1,0,0,0,-4.3
224,4,7,2,0,0,0,5
224,5,7,3,0,0,0,8.25
224,0,8,4,0,0,0,12.78
224,6,8,5,0,0,0,9.21
224,1,9,6,0,0,0,8.56
224,8,9,7,0,0,0,-4
224,8,10,8,0,0,0,8.01
224,9,10,9,0,0,0,8.78
224,3,11,10,0,0,0,5
224,10,11,11,0,0,0,12.96
224,7,11,12,0,0,0,9.65
225,2,6,0,0,0,0,5
225,0,6,1,0,0,0,-0.2
225,0,7,2,0,0,0,8.75
225,6,7,3,0,0,0,5.19
225,1,8,4,0,0,0,8.56
225,7,8,5,0,0,0,-1.3
225,5,9,6,0,0,0,8.25
225,4,9,7,0,0,0,5
225,8,10,8,0,0,0,8.51
225,7,10,9,0,0,0,5.69
225,3,11,10,0,0,0,5
225,9,11,11,0,0,0,9.65
225,10,11,12,0,0,0,12.96
226,4,6,0,0,0,0,5
226,5,6,1,0,0,0,8.25
226,2,7,2,0,0,0,5
226,0,7,3,0,0,0,-4.8
226,6,8,4,0,0,0,9.65
226,3,8,5,0,0,0,5
226,7,9,6,0,0,0,9.72
226,0,9,7,0,0,0,13.26
226,8,10,8,0,0,0,12.96
226,9,10,9,0,0,0,4.82
226,10,11,10,0,0,0,2.1
226,1,11,11,0,0,0,4.6
226,11,12,12,0,0,0,-2.93
226,10,12,13,0,0,0,6.6
226,1,12,14,0,0,0,4.1
227,1,6,0,0,0,0,8.56
227,0,6,1,0,0,0,-3.9
227,2,7,2,0,0,0,5
227,0,7,3,0,0,0,-4.8
227,0,8,4,0,0,0,15.88
227,7,8,5,0,0,0,9.71
227,5,9,6,0,0,0,8.25
227,4,9,7,0,0,0,5
227,8,10,8,0,0,0,8.6
227,6,10,9,0,0,0,6.69
227,9,11,10,0,0,0,9.65
227,3,11,11,0,0,0,5
227,10,11,12,0,0,0,12.96
228,2,6,0,0,0,0,5
228,0,6,1,0,0,0,-2.6
228,5,7,2,0,0,0,8.25
228,4,7,3,0,0,0,5
228,6,8,4,0,0,0,7.54
228,0,8,5,0,0,0,11.1
228,1,9,6,0,0,0,8.56
228,8,9,7,0,0,0,-1.5
228,8,10,8,0,0,0,5.6
228,9,10,9,0,0,0,8.84
228,7,11,10,0,0,0,9.65
228,3,11,11,0,0,0,5
228,10,11,12,0,0,0,12.96
229,4,6,0,0,0,0,5
229,5,6,1,0,0,0,8.25
229,2,7,2,0,0,0,5
229,0,7,3,0,0,0,3.1
229,6,8,4,0,0,0,9.65
229,3,8,5,0,0,0,5
229,7,9,6,0,0,0,2.15
229,0,9,7,0,0,0,5.6
229,1,10,8,0,0,0,8.56
229,9,10,9,0,0,0,-4.3
229,9,11,10,0,0,0,6.23
229,10,11,11,0,0,0,11.53
229,8,11,12,0,0,0,12.96
230,4,6,0,0,0,0,5
230,5,6,1,0,0,0,8.25
230,2,7,2,0,0,0,5
230,0,7,3,0,0,0,-3
230,6,8,4,0,0,0,9.65
230,3,8,5,0,0,0,5
230,7,9,6,0,0,0,7.93
230,0,9,7,0,0,0,11.5
230,1,10,8,0,0,0,8.56
230,8,10,9,0,0,0,-0.1
230,10,11,10,0,0,0,8.66
230,9,11,11,0,0,0,4.82
230,8,11,12,0,0,0,13.06
231,2,6,0,0,0,0,5
231,0,6,1,0,0,0,-3.3
231,0,7,2,0,0,0,11.8
231,6,7,3,0,0,0,8.23
231,5,8,4,0,0,0,8.25
231,4,8,5,0,0,0,5
231,8,9,6,0,0,0,9.65
231,3,9,7,0,0,0,5
231,7,10,8,0,0,0,4.82
231,9,10,9,0,0,0,12.96
231,1,11,10,0,0,0,4.8
231,10,11,11,0,0,0,3.2
231,1,12,12,0,0,0,3.84
231,10,12,13,0,0,0,5.42
231,11,12,14,0,0,0,-1.93
232,2,6,0,0,0,0,5
232,3,6,1,0,0,0,-3.1
232,0,7,2,0,0,0,8.56
232,6,7,3,0,0,0,3.7
232,5,8,4,0,0,0,8.25
232,4,8,5,0,0,0,5
232,3,9,6,0,0,0,7.18
232,6,9,7,0,0,0,2.82
232,7,10,8,0,0,0,5.47
232,9,10,9,0,0,0,6.31
232,1,11,10,0,0,0,8.56
232,10,11,11,0,0,0,4.2
232,10,12,12,0,0,0,5.83
232,8,12,13,0,0,0,9.65
232,11,12,14,0,0,0,4.43
233,2,6,0,0,0,0,5
233,0,6,1,0,0,0,-2.4
233,5,7,2,0,0,0,8.25
233,4,7,3,0,0,0,5
233,6,8,4,0,0,0,7.33
233,0,8,5,0,0,0,10.91
233,3,9,6,0,0,0,5
233,7,9,7,0,0,0,9.65
233,8,10,8,0,0,0,4.82
233,1,10,9,0,0,0,-4
233,9,11,10,0,0,0,12.96
233,1,11,11,0,0,0,12.4
233,10,11,12,0,0,0,3.78
234,1,6,0,0,0,0,8.56
234,0,6,1,0,0,0,-0.7
234,5,7,2,0,0,0,8.25
234,4,7,3,0,0,0,5
234,7,8,4,0,0,0,9.65
234,3,8,5,0,0,0,5
234,6,9,6,0,0,0,8.11
234,8,9,7,0,0,0,12.96
234,2,10,8,0,0,0,5
234,9,10,9,0,0,0,2
234,10,11,10,0,0,0,3.79
234,0,11,11,0,0,0,4.1
234,11,12,12,0,0,0,-2.51
234,9,12,13,0,0,0,5.36
234,0,12,14,0,0,0,6.98
235,2,6,0,0,0,0,5
235,0,6,1,0,0,0,0.2
235,5,7,2,0,0,0,8.25
235,4,7,3,0,0,0,5
235,6,8,4,0,0,0,4.81
235,0,8,5,0,0,0,8.37
235,3,9,6,0,0,0,5
235,7,9,7,0,0,0,9.65
235,1,10,8,0,0,0,8.56
235,9,10,9,0,0,0,-2.5
235,10,11,10,0,0,0,11.06
235,9,11,11,0,0,0,15.45
235,8,11,12,0,0,0,4.82
236,5,6,0,0,0,0,8.25
236,4,6,1,0,0,0,5
236,2,7,2,0,0,0,5
236,3,7,3,0,0,0,-1
236,0,8,4,0,0,0,8.56
236,7,8,5,0,0,0,4.83
236,1,9,6,0,0,0,8.56
236,8,9,7,0,0,0,-4.9
236,8,10,8,0,0,0,6.38
236,9,10,9,0,0,0,12.71
236,6,11,10,0,0,0,9.65
236,10,11,11,0,0,0,-0.2
236,10,12,12,0,0,0,13.99
236,11,12,13,0,0,0,9.84
236,3,12,14,0,0,0,5.35
237,2,6,0,0,0,0,5
237,0,6,1,0,0,0,0.5
237,0,7,2,0,0,0,8.07
237,6,7,3,0,0,0,4.52
237,1,8,4,0,0,0,8.56
237,7,8,5,0,0,0,-0.4
237,4,9,6,0,0,0,5
237,5,9,7,0,0,0,8.25
237,3,10,8,0,0,0,5
237,9,10,9,0,0,0,9.65
237,8,11,10,0,0,0,8.73
237,10,11,11,0,0,0,12.96
237,7,11,12,0,0,0,4.89
238,2,6,0,0,0,0,5
238,0,6,1,0,0,0,-2.8
238,5,7,2,0,0,0,8.25
238,4,7,3,0,0,0,5
238,6,8,4,0,0,0,7.74
238,0,8,5,0,0,0,11.29
238,1,9,6,0,0,0,8.56
238,8,9,7,0,0,0,-2
238,7,10,8,0,0,0,9.65
238,3,10,9,0,0,0,5
238,9,11,10,0,0,0,7.83
238,10,11,11,0,0,0,12.96
238,8,11,12,0,0,0,6.6
239,2,6,0,0,0,0,5
239,0,6,1,0,0,0,-2.8
239,0,7,2,0,0,0,11.31
239,6,7,3,0,0,0,7.73
239,4,8,4,0,0,0,5
239,5,8,5,0,0,0,8.25
239,8,9,6,0,0,0,9.65
239,3,9,7,0,0,0,5
239,1,10,8,0,0,0,8.56
239,9,10,9,0,0,0,-4.9
239,9,11,10,0,0,0,17.84
239,7,11,11,0,0,0,4.82
239,10,11,12,0,0,0,13.45
240,4,6,0,0,0,0,5
240,5,6,1,0,0,0,8.25
240,2,7,2,0,0,0,5
240,0,7,3,0,0,0,-3.5
240,0,8,4,0,0,0,12
240,7,8,5,0,0,0,8.41
240,3,9,6,0,0,0,5
240,6,9,7,0,0,0,9.65
240,1,10,8,0,0,0,8.56
240,8,11,9,0,0,0,4.82
240,10,11,10,0,0,0,8.56
240,9,11,11,0,0,0,12.96
241,2,6,0,0,0,0,5
241,0,6,1,0,0,0,2.9
241,5,7,2,0,0,0,8.25
241,4,7,3,0,0,0,5
241,1,8,4,0,0,0,8.56
241,0,8,5,0,0,0,-4.2
241,6,9,6,0,0,0,2.35
241,0,9,7,0,0,0,9.73
241,8,10,8,0,0,0,5.48
241,9,10,9,0,0,0,9.02
241,7,11,10,0,0,0,9.65
241,10,11,11,0,0,0,12.96
241,3,11,12,0,0,0,5
242,4,6,0,0,0,0,5
242,5,6,1,0,0,0,8.25
242,2,7,2,0,0,0,5
242,0,7,3,0,0,0,1.8
242,3,8,4,0,0,0,5
242,6,8,5,0,0,0,9.65
242,1,9,6,0,0,0,8.56
242,8,9,7,0,0,0,3.4
242,8,10,8,0,0,0,9.58
242,9,10,9,0,0,0,5.19
242,10,11,10,0,0,0,4.82
242,0,11,11,0,0,0,6.83
242,7,11,12,0,0,0,3.29
243,2,6,0,0,0,0,5
243,3,6,1,0,0,0,-2.9
243,0,7,2,0,0,0,8.56
243,6,7,3,0,0,0,4.4
243,3,8,4,0,0,0,6.3
243,6,8,5,0,0,0,2.26
243,1,9,6,0,0,0,8.56
243,7,9,7,0,0,0,1.4
243,8,10,8,0,0,0,5.67
243,7,10,9,0,0,0,5.1
243,4,11,10,0,0,0,5
243,5,11,11,0,0,0,8.25
243,11,12,12,0,0,0,9.65
243,9,12,13,0,0,0,8.73
243,10,12,14,0,0,0,3.43
244,2,6,0,0,0,0,5
244,3,6,1,0,0,0,0.1
244,4,7,2,0,0,0,5
244,5,7,3,0,0,0,8.25
244,0,8,4,0,0,0,8.56
244,6,8,5,0,0,0,5.05
244,7,9,6,0,0,0,9.65
244,3,9,7,0,0,0,4.95
244,8,10,8,0,0,0,4.72
244,1,10,9,0,0,0,-2.5
244,1,11,10,0,0,0,10.98
244,10,11,11,0,0,0,3.49
244,9,11,12,0,0,0,12.87
245,2,6,0,0,0,0,5
245,0,6,1,0,0,0,-2.9
245,1,7,2,0,0,0,8.56
